row_id,record_id,event_id,stage,role,time,coordinate,value,writer_field_T,source_time_s,protocol_segment
U1537A-29f-3W-20cm:dcd:072,U1537A-29f-3W-20cm,dcd:072,POST_WRITE,RECORD_READOUT,74,0.0,-1.0688421665082025e-07,-0.061470971680051764,1092.74,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:073,U1537A-29f-3W-20cm,dcd:073,POST_WRITE,RECORD_READOUT,75,0.0,-1.192981406631009e-07,-0.06457457892470067,1114.83,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:074,U1537A-29f-3W-20cm,dcd:074,POST_WRITE,RECORD_READOUT,76,0.0,-1.31241494343847e-07,-0.06782957974823549,1136.46,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:075,U1537A-29f-3W-20cm,dcd:075,POST_WRITE,RECORD_READOUT,77,0.0,-1.4288544988916284e-07,-0.07124060542504579,1158.56,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:076,U1537A-29f-3W-20cm,dcd:076,POST_WRITE,RECORD_READOUT,78,0.0,-1.5409169016894606e-07,-0.07482129360821335,1180.13,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:077,U1537A-29f-3W-20cm,dcd:077,POST_WRITE,RECORD_READOUT,79,0.0,-1.645766908525184e-07,-0.07858053378515308,1202.19,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:078,U1537A-29f-3W-20cm,dcd:078,POST_WRITE,RECORD_READOUT,80,0.0,-1.747604718679744e-07,-0.08251924653662535,1224.78,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:079,U1537A-29f-3W-20cm,dcd:079,POST_WRITE,RECORD_READOUT,81,0.0,-1.8439018986879457e-07,-0.08664824560557569,1247.4,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:080,U1537A-29f-3W-20cm,dcd:080,POST_WRITE,RECORD_READOUT,82,0.0,-1.9311515413859134e-07,-0.09098597590900266,1269.41,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:081,U1537A-29f-3W-20cm,dcd:081,POST_WRITE,RECORD_READOUT,83,0.0,-2.0139014164132775e-07,-0.09553244924782364,1290.53,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:082,U1537A-29f-3W-20cm,dcd:082,POST_WRITE,RECORD_READOUT,84,0.0,-2.093060720803439e-07,-0.10029798615038596,1315.95,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:083,U1537A-29f-3W-20cm,dcd:083,POST_WRITE,RECORD_READOUT,85,0.0,-2.1605943613923857e-07,-0.10530266368389973,1339.97,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:084,U1537A-29f-3W-20cm,dcd:084,POST_WRITE,RECORD_READOUT,86,0.0,-2.227770536624313e-07,-0.11054287039539118,1365.61,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:085,U1537A-29f-3W-20cm,dcd:085,POST_WRITE,RECORD_READOUT,87,0.0,-2.2869912017301896e-07,-0.11604585257236973,1390.54,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:086,U1537A-29f-3W-20cm,dcd:086,POST_WRITE,RECORD_READOUT,88,0.0,-2.3375026499916148e-07,-0.12181553077488388,1416.1,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:087,U1537A-29f-3W-20cm,dcd:087,POST_WRITE,RECORD_READOUT,89,0.0,-2.3870589766049267e-07,-0.12787098103506947,1442.14,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:088,U1537A-29f-3W-20cm,dcd:088,POST_WRITE,RECORD_READOUT,90,0.0,-2.4310260661968785e-07,-0.13421643174845715,1468.98,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:089,U1537A-29f-3W-20cm,dcd:089,POST_WRITE,RECORD_READOUT,91,0.0,-2.468411206424423e-07,-0.14087550838244706,1494.98,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:090,U1537A-29f-3W-20cm,dcd:090,POST_WRITE,RECORD_READOUT,92,0.0,-2.5011701463585407e-07,-0.14786200059146035,1521.12,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:091,U1537A-29f-3W-20cm,dcd:091,POST_WRITE,RECORD_READOUT,93,0.0,-2.529784543147005e-07,-0.15518454836625736,1547.62,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:092,U1537A-29f-3W-20cm,dcd:092,POST_WRITE,RECORD_READOUT,94,0.0,-2.5543293343030375e-07,-0.16286531421848344,1575.13,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:093,U1537A-29f-3W-20cm,dcd:093,POST_WRITE,RECORD_READOUT,95,0.0,-2.577917449432313e-07,-0.1709257251064993,1602.46,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:094,U1537A-29f-3W-20cm,dcd:094,POST_WRITE,RECORD_READOUT,96,0.0,-2.596790523871681e-07,-0.1793760811190526,1629.95,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:095,U1537A-29f-3W-20cm,dcd:095,POST_WRITE,RECORD_READOUT,97,0.0,-2.6140590871283645e-07,-0.18824222792144857,1658.08,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:096,U1537A-29f-3W-20cm,dcd:096,POST_WRITE,RECORD_READOUT,98,0.0,-2.6303185347530946e-07,-0.1975427039431376,1686.06,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:097,U1537A-29f-3W-20cm,dcd:097,POST_WRITE,RECORD_READOUT,99,0.0,-2.6440808401626955e-07,-0.2072969943657491,1712.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:098,U1537A-29f-3W-20cm,dcd:098,POST_WRITE,RECORD_READOUT,100,0.0,-2.6567111762169164e-07,-0.2175239352194496,1742.61,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:099,U1537A-29f-3W-20cm,dcd:099,POST_WRITE,RECORD_READOUT,101,0.0,-2.668604714206128e-07,-0.22825577599908456,1769.9,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:100,U1537A-29f-3W-20cm,dcd:100,POST_WRITE,RECORD_READOUT,102,0.0,-2.676221037855437e-07,-0.23951170094037044,1797.04,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:101,U1537A-29f-3W-20cm,dcd:101,POST_WRITE,RECORD_READOUT,103,0.0,-2.689081022634299e-07,-0.2513134135003717,1827.55,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:102,U1537A-29f-3W-20cm,dcd:102,POST_WRITE,RECORD_READOUT,104,0.0,-2.698069231685413e-07,-0.2636944773806094,1857.97,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:103,U1537A-29f-3W-20cm,dcd:103,POST_WRITE,RECORD_READOUT,105,0.0,-2.7084458109746893e-07,-0.27667618012194817,1889.64,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:104,U1537A-29f-3W-20cm,dcd:104,POST_WRITE,RECORD_READOUT,106,0.0,-2.7137814706459006e-07,-0.2902983914392918,1921.33,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:105,U1537A-29f-3W-20cm,dcd:105,POST_WRITE,RECORD_READOUT,107,0.0,-2.722049213710461e-07,-0.304582725649281,1950.16,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:106,U1537A-29f-3W-20cm,dcd:106,POST_WRITE,RECORD_READOUT,108,0.0,-2.728845975140507e-07,-0.31956655499567593,1979.17,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:107,U1537A-29f-3W-20cm,dcd:107,POST_WRITE,RECORD_READOUT,109,0.0,-2.733479395637585e-07,-0.33528390010883224,2008.64,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:108,U1537A-29f-3W-20cm,dcd:108,POST_WRITE,RECORD_READOUT,110,0.0,-2.739540159928759e-07,-0.35176703142294474,2037.99,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:109,U1537A-29f-3W-20cm,dcd:109,POST_WRITE,RECORD_READOUT,111,0.0,-2.747210350072232e-07,-0.36905634627146616,2069.62,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:110,U1537A-29f-3W-20cm,dcd:110,POST_WRITE,RECORD_READOUT,112,0.0,-2.7510558242585026e-07,-0.38719119691308074,2101.69,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:111,U1537A-29f-3W-20cm,dcd:111,POST_WRITE,RECORD_READOUT,113,0.0,-2.753541833140889e-07,-0.4062132503540935,2134.11,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:112,U1537A-29f-3W-20cm,dcd:112,POST_WRITE,RECORD_READOUT,114,0.0,-2.757359360288294e-07,-0.42616204830121995,2166.63,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:113,U1537A-29f-3W-20cm,dcd:113,POST_WRITE,RECORD_READOUT,115,0.0,-2.761077390357068e-07,-0.44708667718167133,2199.08,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:114,U1537A-29f-3W-20cm,dcd:114,POST_WRITE,RECORD_READOUT,116,0.0,-2.7664784564438846e-07,-0.46903213791012305,2233.32,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:115,U1537A-29f-3W-20cm,dcd:115,POST_WRITE,RECORD_READOUT,117,0.0,-2.767133427576049e-07,-0.49205268481274944,2266.5,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:116,U1537A-29f-3W-20cm,dcd:116,POST_WRITE,RECORD_READOUT,118,0.0,-2.773076639493814e-07,-0.5162002726769043,2298.84,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:117,U1537A-29f-3W-20cm,dcd:117,POST_WRITE,RECORD_READOUT,119,0.0,-2.7707298118190863e-07,-0.54152146194037,2334.05,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:118,U1537A-29f-3W-20cm,dcd:118,POST_WRITE,RECORD_READOUT,120,0.0,-2.777177691814171e-07,-0.5680845230613982,2369.02,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:119,U1537A-29f-3W-20cm,dcd:119,POST_WRITE,RECORD_READOUT,121,0.0,-2.778332059153232e-07,-0.5959449755613928,2401.91,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:120,U1537A-29f-3W-20cm,dcd:120,POST_WRITE,RECORD_READOUT,122,0.0,-2.780511767387028e-07,-0.6251668650922615,2437.99,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:121,U1537A-29f-3W-20cm,dcd:121,POST_WRITE,RECORD_READOUT,123,0.0,-2.780782594128742e-07,-0.6558145707122037,2474.59,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:122,U1537A-29f-3W-20cm,dcd:122,POST_WRITE,RECORD_READOUT,124,0.0,-2.783406491710831e-07,-0.6879614746391146,2512.2,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:123,U1537A-29f-3W-20cm,dcd:123,POST_WRITE,RECORD_READOUT,125,0.0,-2.7870795106494844e-07,-0.7216789508246104,2547.16,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:124,U1537A-29f-3W-20cm,dcd:124,POST_WRITE,RECORD_READOUT,126,0.0,-2.7854362188682154e-07,-0.7570448693765864,2583.91,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:125,U1537A-29f-3W-20cm,dcd:125,POST_WRITE,RECORD_READOUT,127,0.0,-2.787487813759424e-07,-0.7941401938366335,2619.09,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:126,U1537A-29f-3W-20cm,dcd:126,POST_WRITE,RECORD_READOUT,128,0.0,-2.7888718018749383e-07,-0.833045529226818,2654.83,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:127,U1537A-29f-3W-20cm,dcd:127,POST_WRITE,RECORD_READOUT,129,0.0,-2.791215690395764e-07,-0.8738529263466659,2690.97,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:128,U1537A-29f-3W-20cm,dcd:128,POST_WRITE,RECORD_READOUT,130,0.0,-2.7902708433436206e-07,-0.9166552984084301,2728.22,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:129,U1537A-29f-3W-20cm,dcd:129,POST_WRITE,RECORD_READOUT,131,0.0,-2.7899217888596083e-07,-0.9615518942382579,2767.17,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:130,U1537A-29f-3W-20cm,dcd:130,POST_WRITE,RECORD_READOUT,132,0.0,-2.7910280765107105e-07,-1.008636669404655,2806.13,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:131,U1537A-29f-3W-20cm,dcd:131,POST_WRITE,RECORD_READOUT,133,0.0,-2.791031596068066e-07,-1.0580261245141804,2845.52,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:132,U1537A-29f-3W-20cm,dcd:132,POST_WRITE,RECORD_READOUT,134,0.0,-2.7935211451818094e-07,-1.1098234576549626,2887.17,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:133,U1537A-29f-3W-20cm,dcd:133,POST_WRITE,RECORD_READOUT,135,0.0,-2.7946405405328126e-07,-1.1641548949795657,2929.2,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:134,U1537A-29f-3W-20cm,dcd:134,POST_WRITE,RECORD_READOUT,136,0.0,-2.793375724637022e-07,-1.2211425928109494,2972.66,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:135,U1537A-29f-3W-20cm,dcd:135,POST_WRITE,RECORD_READOUT,137,0.0,-2.7938356897799856e-07,-1.280917142543289,3016.52,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:136,U1537A-29f-3W-20cm,dcd:136,POST_WRITE,RECORD_READOUT,138,0.0,-2.794392377473987e-07,-1.3436102396834333,3061.89,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:137,U1537A-29f-3W-20cm,dcd:137,POST_WRITE,RECORD_READOUT,139,0.0,-2.796604601701015e-07,-1.4093670536377452,3108.79,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:138,U1537A-29f-3W-20cm,dcd:138,POST_WRITE,RECORD_READOUT,140,0.0,-2.794263072696341e-07,-1.4783399170239568,3156.34,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:139,U1537A-29f-3W-20cm,dcd:139,POST_WRITE,RECORD_READOUT,141,0.0,-2.799196388347164e-07,-1.5506771505071022,3204.18,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:140,U1537A-29f-3W-20cm,dcd:140,POST_WRITE,RECORD_READOUT,142,0.0,-2.797815457686783e-07,-1.6265543747577593,3252.47,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:141,U1537A-29f-3W-20cm,dcd:141,POST_WRITE,RECORD_READOUT,143,0.0,-2.799022470605355e-07,-1.706140071124436,3302.35,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:142,U1537A-29f-3W-20cm,dcd:142,POST_WRITE,RECORD_READOUT,144,0.0,-2.79961514829057e-07,-1.789613828352867,3352.76,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:143,U1537A-29f-3W-20cm,dcd:143,POST_WRITE,RECORD_READOUT,145,0.0,-2.7997772948684e-07,-1.8771664221635656,3402.71,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:144,U1537A-29f-3W-20cm,dcd:144,POST_WRITE,RECORD_READOUT,146,0.0,-2.8010554102728845e-07,-1.9689949562237299,3454.55,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:145,U1537A-29f-3W-20cm,dcd:145,POST_WRITE,RECORD_READOUT,147,0.0,-2.8000280092521706e-07,-2.065311228252231,3506.58,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:146,U1537A-29f-3W-20cm,dcd:146,POST_WRITE,RECORD_READOUT,148,0.0,-2.798530787332482e-07,-2.1663386625419347,3555.89,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:147,U1537A-29f-3W-20cm,dcd:147,POST_WRITE,RECORD_READOUT,149,0.0,-2.8002228000786137e-07,-2.272296191850516,3607.13,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:148,U1537A-29f-3W-20cm,dcd:148,POST_WRITE,RECORD_READOUT,150,0.0,-2.8012239581341903e-07,-2.3834343750356535,3656.33,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:149,U1537A-29f-3W-20cm,dcd:149,POST_WRITE,RECORD_READOUT,151,0.0,-2.8014451810546005e-07,-2.4999998749368655,3708.59,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:hys:positive-history,U1537A-31F-4W-40cm,hys:positive-history,POST_WRITE,RECORD_READOUT,0,0.0,1.9595755986269297e-07,1.5003689228720032,90.34653287898544,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-31F-4W-40cm:hys:negative-history,U1537A-31F-4W-40cm,hys:negative-history,POST_WRITE,RECORD_READOUT,1,0.0,-1.9444560813244223e-07,-1.500197122865312,271.8551071946057,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-31F-4W-40cm:dcd:000,U1537A-31F-4W-40cm,dcd:000,POST_WRITE,RECORD_READOUT,2,0.0,1.916822801292992e-07,-2.6941078094033516e-06,0.0,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:001,U1537A-31F-4W-40cm,dcd:001,POST_WRITE,RECORD_READOUT,3,0.0,1.9119854689062228e-07,-9.841688540132721e-05,8.91,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:002,U1537A-31F-4W-40cm,dcd:002,POST_WRITE,RECORD_READOUT,4,0.0,1.9071549608542584e-07,-0.00020540957966744505,18.08,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:003,U1537A-31F-4W-40cm,dcd:003,POST_WRITE,RECORD_READOUT,5,0.0,1.9038213140755092e-07,-0.0003148733624173727,27.43,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:004,U1537A-31F-4W-40cm,dcd:004,POST_WRITE,RECORD_READOUT,6,0.0,1.8960393082112353e-07,-0.00043184925187904935,35.66,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:005,U1537A-31F-4W-40cm,dcd:005,POST_WRITE,RECORD_READOUT,7,0.0,1.8948457483249627e-07,-0.0005534886595251537,45.09,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:006,U1537A-31F-4W-40cm,dcd:006,POST_WRITE,RECORD_READOUT,8,0.0,1.883324606533337e-07,-0.0006806473639664159,54.2,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:007,U1537A-31F-4W-40cm,dcd:007,POST_WRITE,RECORD_READOUT,9,0.0,1.8787690933315312e-07,-0.0008132881635473426,63.7,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:008,U1537A-31F-4W-40cm,dcd:008,POST_WRITE,RECORD_READOUT,10,0.0,1.8706431815753606e-07,-0.0009515880811331415,74.29,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:009,U1537A-31F-4W-40cm,dcd:009,POST_WRITE,RECORD_READOUT,11,0.0,1.866051273707901e-07,-0.0011011617690797665,84.54,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:010,U1537A-31F-4W-40cm,dcd:010,POST_WRITE,RECORD_READOUT,12,0.0,1.8562118777234736e-07,-0.001252086851159548,96.17,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:011,U1537A-31F-4W-40cm,dcd:011,POST_WRITE,RECORD_READOUT,13,0.0,1.849220085418855e-07,-0.0014173581937098776,106.88,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:012,U1537A-31F-4W-40cm,dcd:012,POST_WRITE,RECORD_READOUT,14,0.0,1.8411619116462542e-07,-0.0015849991703818568,117.67,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:013,U1537A-31F-4W-40cm,dcd:013,POST_WRITE,RECORD_READOUT,15,0.0,1.830036004315559e-07,-0.0017607703104648316,129.56,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:014,U1537A-31F-4W-40cm,dcd:014,POST_WRITE,RECORD_READOUT,16,0.0,1.8221522704947352e-07,-0.001944369470701488,140.82,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:015,U1537A-31F-4W-40cm,dcd:015,POST_WRITE,RECORD_READOUT,17,0.0,1.8153198096580546e-07,-0.002143178725115341,152.72,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:016,U1537A-31F-4W-40cm,dcd:016,POST_WRITE,RECORD_READOUT,18,0.0,1.8036354971598127e-07,-0.0023464389547358925,164.87,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:017,U1537A-31F-4W-40cm,dcd:017,POST_WRITE,RECORD_READOUT,19,0.0,1.7941499171882598e-07,-0.00256022776037097,177.13,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:018,U1537A-31F-4W-40cm,dcd:018,POST_WRITE,RECORD_READOUT,20,0.0,1.781800750236507e-07,-0.002786237470267929,189.3,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:019,U1537A-31F-4W-40cm,dcd:019,POST_WRITE,RECORD_READOUT,21,0.0,1.7676741547522308e-07,-0.0030210598730338136,202.07,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:020,U1537A-31F-4W-40cm,dcd:020,POST_WRITE,RECORD_READOUT,22,0.0,1.7547971472301192e-07,-0.0032700842804851285,215.27,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:021,U1537A-31F-4W-40cm,dcd:021,POST_WRITE,RECORD_READOUT,23,0.0,1.7453813600081896e-07,-0.00352887214479337,227.66,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:022,U1537A-31F-4W-40cm,dcd:022,POST_WRITE,RECORD_READOUT,24,0.0,1.7313987321458065e-07,-0.003801752890448282,240.2,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:023,U1537A-31F-4W-40cm,dcd:023,POST_WRITE,RECORD_READOUT,25,0.0,1.7135957543690903e-07,-0.00408669152445959,253.83,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:024,U1537A-31F-4W-40cm,dcd:024,POST_WRITE,RECORD_READOUT,26,0.0,1.7013150164485555e-07,-0.004388134203953879,266.39,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:025,U1537A-31F-4W-40cm,dcd:025,POST_WRITE,RECORD_READOUT,27,0.0,1.6840471270111857e-07,-0.004702215963910772,279.5,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:026,U1537A-31F-4W-40cm,dcd:026,POST_WRITE,RECORD_READOUT,28,0.0,1.6667700361116721e-07,-0.005031554359355685,293.12,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:027,U1537A-31F-4W-40cm,dcd:027,POST_WRITE,RECORD_READOUT,29,0.0,1.648471869861673e-07,-0.005375543298750476,308.32,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:028,U1537A-31F-4W-40cm,dcd:028,POST_WRITE,RECORD_READOUT,30,0.0,1.6321487080266587e-07,-0.005740458564177161,321.88,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:029,U1537A-31F-4W-40cm,dcd:029,POST_WRITE,RECORD_READOUT,31,0.0,1.607294571975293e-07,-0.006120284252211057,337.4,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:030,U1537A-31F-4W-40cm,dcd:030,POST_WRITE,RECORD_READOUT,32,0.0,1.5844180154006747e-07,-0.006518276500516622,352.91,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:031,U1537A-31F-4W-40cm,dcd:031,POST_WRITE,RECORD_READOUT,33,0.0,1.5629254947980559e-07,-0.006937111650559633,368.11,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:032,U1537A-31F-4W-40cm,dcd:032,POST_WRITE,RECORD_READOUT,34,0.0,1.5425815999048168e-07,-0.0073758725035922325,383.73,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:033,U1537A-31F-4W-40cm,dcd:033,POST_WRITE,RECORD_READOUT,35,0.0,1.516401619836183e-07,-0.0078362791781636,398.53,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:034,U1537A-31F-4W-40cm,dcd:034,POST_WRITE,RECORD_READOUT,36,0.0,1.4898022450557223e-07,-0.008319893753681829,414.18,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:035,U1537A-31F-4W-40cm,dcd:035,POST_WRITE,RECORD_READOUT,37,0.0,1.4612384980399047e-07,-0.008825672717158336,430.19,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:036,U1537A-31F-4W-40cm,dcd:036,POST_WRITE,RECORD_READOUT,38,0.0,1.431199482979896e-07,-0.009357379317944272,446.76,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:037,U1537A-31F-4W-40cm,dcd:037,POST_WRITE,RECORD_READOUT,39,0.0,1.4017114528436735e-07,-0.009913732125898904,462.53,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:038,U1537A-31F-4W-40cm,dcd:038,POST_WRITE,RECORD_READOUT,40,0.0,1.3720333200937348e-07,-0.010498496668680368,476.78,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:039,U1537A-31F-4W-40cm,dcd:039,POST_WRITE,RECORD_READOUT,41,0.0,1.3389470825738104e-07,-0.011113842475087002,490.65,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:040,U1537A-31F-4W-40cm,dcd:040,POST_WRITE,RECORD_READOUT,42,0.0,1.303197471422766e-07,-0.011753540767205334,505.78,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:041,U1537A-31F-4W-40cm,dcd:041,POST_WRITE,RECORD_READOUT,43,0.0,1.2637181693003107e-07,-0.012429886468665625,520.68,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:042,U1537A-31F-4W-40cm,dcd:042,POST_WRITE,RECORD_READOUT,44,0.0,1.226248370567399e-07,-0.013136291958441768,535.56,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:043,U1537A-31F-4W-40cm,dcd:043,POST_WRITE,RECORD_READOUT,45,0.0,1.185405982893658e-07,-0.013879578813966583,550.27,DCD_WRITER_OFF_READOUT
U1537A-31F-4W-40cm:dcd:044,U1537A-31F-4W-40cm,dcd:044,POST_WRITE,RECORD_READOUT,46,0.0,1.1395560281264476e-07,-0.014656817546694652,565.64,DCD_WRITER_OFF_READOUT
